gpcf_google_product_category	root	node_01	node_02	node_03	node_04	manufacturer	manufacturer_sku	gtin	dun	base_product	product	sub_product	brand	sub_brand	line	sub_line	model	sub_model	size	size_type	size_system	gender	age_group	mkt_pack_name	gtin_pack_type	gtin_pack_name	gtin_pack_name_variant	gtin_pack_uom_qty	gtin_pack_uom	gtin_pack_uom_variant	gtin_internal_pack_uom_qty	gtin_internal_pack_uom	gtin_internal_pack_uom_variant	base_uom	base_uom_equivalence	label_uom_01_qty	label_uom_01	label_uom_01_variant	label_uom_02_qty	label_uom_02	label_uom_02_variant	dun_pack	dun_pack_qty
4975	higiene	hogar				jose guma sa		7790828102507	37790828102508	detergente	detergente lavavajilla	detergente lavavajilla liquido	gigante				glicerina								single pack	botella		750,00	mililitro					litro	0,0010								15
4975	higiene	hogar				jose guma sa		7790828102729	17790828102726	detergente	detergente lavavajilla	detergente lavavajilla liquido	gigante				aloe vera								single pack	bidon		5,00	litro					litro	1,0000								3
4975	higiene	hogar				jose guma sa		7790828102736	17790828102733	detergente	detergente lavavajilla	detergente lavavajilla liquido	gigante				glicerina								single pack	bidon		5,00	litro					litro	1,0000								3
4975	higiene	hogar				jose guma sa		7790828103405	37790828103406	detergente	detergente lavavajilla	detergente lavavajilla liquido	gigante				amanecer	antibacterial							single pack	botella		750,00	mililitro					litro	0,0010								15
4975	higiene	hogar				jose guma sa		7790828103412	37790828103413	detergente	detergente lavavajilla	detergente lavavajilla liquido	gigante				manzanilla	antibacterial							single pack	botella		750,00	mililitro					litro	0,0010								15
4975	higiene	hogar				jose guma sa		7790828103429	37790828103420	detergente	detergente lavavajilla	detergente lavavajilla liquido	gigante				moras de bosque	antibacterial							single pack	botella		750,00	mililitro					litro	0,0010								15
4975	higiene	hogar				jose guma sa		7790828103757	37790828103758	detergente	detergente lavavajilla	detergente lavavajilla liquido	gigante				toques de almendras	antibacterial							single pack	botella		750,00	mililitro					litro	0,0010								15
4975	higiene	hogar				jose guma sa		7790828104440	17790828104447	detergente	detergente lavavajilla	detergente lavavajilla liquido	gigante				glicerina								single pack	botella		1250,00	mililitro					litro	0,0010								12
4975	higiene	hogar				jose guma sa		7790828104457	17790828104454	detergente	detergente lavavajilla	detergente lavavajilla liquido	gigante				limon								single pack	botella		1250,00	mililitro					litro	0,0010								12
4975	higiene	hogar				unilever de argentina sa		7791130962841		detergente	detergente lavavajilla	detergente lavavajilla maquina polvo	finish		advanced										single pack	doy pack		1,00	kilogramo					kilogramo	1,0000								12
4975	higiene	hogar				unilever de argentina sa		7891035024368		detergente	detergente lavavajilla	detergente lavavajilla maquina tableta	finish		powerball										single pack	doy pack		13,00	unidad	tableta				unidad	1,0000								12
5740	alimentos	lacteos				manfrey coop de tamberos de comerc e industrializacion ltda		7791058000427		dulce leche	dulce leche clasico	dulce leche clasico	granja de oro												single pack	pote		1,00	kilogramo					kilogramo	1,0000								12
5740	alimentos	lacteos				manfrey coop de tamberos de comerc e industrializacion ltda		7791058000830		dulce leche	dulce leche clasico	dulce leche clasico	granja de oro												single pack	pote		250,00	gramo					kilogramo	0,0010								24
5740	alimentos	lacteos				manfrey coop de tamberos de comerc e industrializacion ltda		7791058010754		dulce leche	dulce leche clasico	dulce leche clasico	granja de oro												single pack	pote		400,00	gramo					kilogramo	0,0010								12
5740	alimentos	lacteos				la blanca sa		10000000		dulce leche	dulce leche repostero	dulce leche repostero	josefina												single pack	tambor		10,00	kilogramo					kilogramo	1,0000								1
503734	alimentos					cafes la virginia sa		7790150812945		edulcorante	edulcorante	edulcorante polvo	tuy		clasico										multi pack	paquete		100,00	unidad	sobre	0,80	gramo		kilogramo	0,0010								10
503734	alimentos					cafes la virginia sa		7790150812563		edulcorante	edulcorante	edulcorante polvo	tuy		sucra										multi pack	paquete		100,00	unidad	sobre	0,80	gramo		kilogramo	0,0010								10
503734	alimentos					cafes la virginia sa		7790150811962		edulcorante	edulcorante	edulcorante polvo	tuy		sweet										multi pack	paquete		100,00	unidad	sobre	0,80	gramo		kilogramo	0,0010								10
503734	alimentos					rpb srl		7790036020204		edulcorante	edulcorante	edulcorante liquido	si diet		clasico										single pack	botella		250,00	mililitro					litro	0,0010								6
503734	alimentos					rpb srl		7790036020211		edulcorante	edulcorante	edulcorante liquido	si diet		clasico										single pack	botella		500,00	mililitro					litro	0,0010								6
503734	alimentos					rpb srl		7790036020235	17790036020232	edulcorante	edulcorante	edulcorante liquido	si diet		clasico										single pack	botella		600,00	mililitro					litro	0,0010								6
503734	alimentos					rpb srl		7790036948188		edulcorante	edulcorante	edulcorante liquido	si diet		clasico										single pack	botella		200,00	mililitro					litro	0,0010								6
503734	alimentos					rpb srl		7790036975085		edulcorante	edulcorante	edulcorante liquido	si diet		reposteria										single pack	botella		600,00	mililitro					litro	0,0010								6
503734	alimentos					rpb srl		7790036975092		edulcorante	edulcorante	edulcorante liquido	si diet		reposteria										single pack	botella		500,00	mililitro					litro	0,0010								6
503734	alimentos					rpb srl		7790036975108		edulcorante	edulcorante	edulcorante liquido	si diet		reposteria										single pack	botella		250,00	mililitro					litro	0,0010								6
503734	alimentos					rpb srl		7790036975115		edulcorante	edulcorante	edulcorante liquido	si diet		reposteria										single pack	botella		200,00	mililitro					litro	0,0010								6
503734	alimentos					rpb srl		7790036975047		edulcorante	edulcorante	edulcorante liquido	si diet		stevia										single pack	botella		500,00	mililitro					litro	0,0010								6
503734	alimentos					rpb srl		7790036975054	17790036975082	edulcorante	edulcorante	edulcorante liquido	si diet		stevia										single pack	botella		600,00	mililitro					litro	0,0010								6
503734	alimentos					rpb srl		7790036975061		edulcorante	edulcorante	edulcorante liquido	si diet		stevia										single pack	botella		250,00	mililitro					litro	0,0010								6
503734	alimentos					rpb srl		7790036975078		edulcorante	edulcorante	edulcorante liquido	si diet		stevia										single pack	botella		200,00	mililitro					litro	0,0010								6
3040	higiene	personal	salud	bucal	enjuagues	algabo sa		7791274196485		enjuague bucal	enjuague bucal	enjuague bucal	algabo		fresh										single pack	botella		500,00	mililitro					litro	0,0010								12
3040	higiene	personal	salud	bucal	enjuagues	algabo sa		7791274198793		enjuague bucal	enjuague bucal	enjuague bucal	algabo		fresh										single pack	botella		250,00	mililitro					litro	0,0010								12
2875	higiene	personal	cosmetica			hisan sa		7791229153136	17791229153133	esponja	esponja higiene corporal	esponja higiene corporal jabonosa	comodin				aloe vera								single pack	paquete		10,00	unidad	esponja				unidad	1,0000								20
2875	higiene	personal	cosmetica			lenterdit sa		7790940516572	57790940516577	esponja	esponja higiene corporal	esponja higiene corporal jabonosa	nonisec				aloe vera								single pack	paquete		10,00	unidad	esponja				unidad	1,0000								20
2875	higiene	personal	cosmetica			lenterdit sa		7790940516589	57790940516584	esponja	esponja higiene corporal	esponja higiene corporal jabonosa	nonisec				manzanilla								single pack	paquete		10,00	unidad	esponja				unidad	1,0000								20
2796	higiene	hogar						7798059380008		esponja	esponja metalica	esponja metalica acero	ruletec												multi pack	paquete	tira	24,00	unidad	esponja	18,00	gramo		kilogramo	0,0010								12
2796	higiene	hogar				fasec srl		7798059384044		esponja	esponja metalica	esponja metalica acero inoxidable	dea		clasica										multi pack	paquete		24,00	unidad	esponja	13,00	gramo		kilogramo	0,0010								20
2796	higiene	hogar				fasec srl		7798059384273		esponja	esponja metalica	esponja metalica acero inoxidable	dea		gigante										multi pack	paquete		12,00	unidad	esponja	30,00	gramo		kilogramo	0,0010								6
2796	higiene	hogar				fasec srl		7798059384464		esponja	esponja metalica	esponja metalica acero inoxidable	dea		xl										multi pack	paquete		12,00	unidad	esponja	50,00	gramo		kilogramo	0,0010								6
2796	higiene	hogar				fasec srl		7798059384013		esponja	esponja metalica	esponja metalica bronce	dea		clasica										multi pack	paquete		24,00	unidad	esponja	13,00	gramo		kilogramo	0,0010								20
2796	higiene	hogar				fasec srl		7798059384266		esponja	esponja metalica	esponja metalica bronce	dea		gigante										multi pack	paquete		12,00	unidad	esponja	30,00	gramo		kilogramo	0,0010								6
2796	higiene	hogar				fasec srl		7798059384457		esponja	esponja metalica	esponja metalica bronce	dea		xl										multi pack	paquete		12,00	unidad	esponja	50,00	gramo		kilogramo	0,0010								6
2796	higiene	hogar				fasec srl		7798059384204		esponja	esponja metalica	esponja metalica estropajo acero	dea												multi pack	paquete		12,00	unidad	esponja	18,00	gramo		kilogramo	0,0010								12
2796	higiene	hogar				fasec srl		7798059384198		esponja	esponja metalica	esponja metalica lana acero	dea												multi pack	paquete		10,00	unidad	esponja	45,00	gramo		kilogramo	0,0010								25
2796	higiene	hogar				fasec srl		7798059384303		esponja	esponja metalica	esponja metalica lana acero	dea												multi pack	paquete		6,00	unidad	esponja	70,00	gramo		kilogramo	0,0010								25
2971	higiene	personal	cosmetica	afeitado		algabo sa		7791274000928		espuma	espuma afeitar	espuma afeitar	algabo		men							male			single pack	aerosol		193,00	mililitro					litro	0,0010	200,00	gramo						12
2971	higiene	personal	cosmetica	afeitado		algabo sa		7791274192883		espuma	espuma afeitar	espuma afeitar	algabo		men							male			single pack	aerosol		415,00	mililitro					litro	0,0010	400,00	gramo						12
474	higiene	personal	cosmetica			algabo sa		7791274197994		espuma	espuma bano	espuma bano infantil	algabo		kids	sally unicornio						unisex			single pack	botella	botella 3d	350,00	mililitro					litro	0,0010								12
5771	alimentos					glutal sa		7798075280269		fecula maiz	fecula maiz comestible	fecula maiz comestible	glutal												single pack	bolsa		5,00	kilogramo					kilogramo	1,0000								1
5980	higiene	personal	cosmetica			algabo sa		7791274003554		fecula maiz	fecula maiz corporal	fecula maiz polvo corporal	algabo		natural										single pack	doy pack		250,00	gramo					kilogramo	0,0010								15
5980	higiene	personal	cosmetica			algabo sa		7791274003578		fecula maiz	fecula maiz corporal	fecula maiz polvo corporal	algabo		natural										single pack	botella	talquera	250,00	gramo					kilogramo	0,0010								12
5980	higiene	personal	cosmetica			algabo sa		7791274196546		fecula maiz	fecula maiz corporal	fecula maiz polvo corporal bebe	algabo		baby										single pack	botella	talquera	200,00	gramo					kilogramo	0,0010								12
5980	higiene	personal	cosmetica			algabo sa		7791274198557		fecula maiz	fecula maiz corporal	fecula maiz polvo corporal bebe	algabo		baby										single pack	doy pack		200,00	gramo					kilogramo	0,0010								15
7486	bebidas	alcoholicas	amargos	fernet		fratelli branca destilerias sa		7790290001254	57790290001259	fernet	fernet clasico	fernet clasico	branca												multi pack	paquete		12,00	unidad	botella miniatura	50,00	mililitro		litro	0,0010								8
7486	bebidas	alcoholicas	amargos	fernet		fratelli branca destilerias sa		7790290000523	17790290002524	fernet	fernet clasico	fernet clasico	branca												single pack	botella		1,00	litro					litro	1,0000								6
7486	bebidas	alcoholicas	amargos	fernet		fratelli branca destilerias sa		7790290001155		fernet	fernet clasico	fernet clasico	branca												single pack	botella	botella miniatura	50,00	mililitro					litro	0,0010								96
7486	bebidas	alcoholicas	amargos	fernet		fratelli branca destilerias sa		7790290001179	37790290001170	fernet	fernet clasico	fernet clasico	branca												single pack	botella		450,00	mililitro					litro	0,0010								12
7486	bebidas	alcoholicas	amargos	fernet		fratelli branca destilerias sa		7790290101442	7790290101442	fernet	fernet clasico	fernet clasico	branca												single pack	botella	botella con soporte	3,00	litro					litro	1,0000								1
7486	bebidas	alcoholicas	amargos	fernet		fratelli branca destilerias sa		7790290101541	7790290101541	fernet	fernet clasico	fernet clasico	branca												single pack	botella		3,00	litro					litro	1,0000								1
7486	bebidas	alcoholicas	amargos	fernet		fratelli branca destilerias sa		7790290101602	37790290101603	fernet	fernet clasico	fernet clasico	branca												single pack	botella		750,00	mililitro					litro	0,0010								12
7486	bebidas	alcoholicas	amargos	fernet		pernod ricard argentina srl		7792410000581	67792410000583	fernet	fernet clasico	fernet clasico	capri												single pack	botella		750,00	mililitro					litro	0,0010								6
7486	bebidas	alcoholicas	amargos	fernet		pernod ricard argentina srl		7792410528887	67792410528889	fernet	fernet clasico	fernet clasico	capri												single pack	botella		700,00	mililitro					litro	0,0010								6
